videoWebURL,summittedVideoURL,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesTold,replyCommentTotal,uid,uniqueld,avatarThumbnail,mentions,detailedMentions
https://www.tiktok.com/@liputan6.sctv/video/7576178936808246545,https://vt.tiktok.com/ZSxYWEKpb/,https://vt.tiktok.com/ZSxYWEKpb/,7576310378588046098,1763997231,2025-11-24T15:13:51.000Z,1 Indonesia kali🤣,2,False,False,,0,7419003826335794182,jealmound,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0dc3d351e4eb6a155bb902d86b311580~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fd9f6020&x-expires=1779886800&x-signature=x%2FZvyLUr%2B02qHn5nJLA1ydNGVHQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,{}
https://www.tiktok.com/@liputan6.sctv/video/7576178936808246545,https://vt.tiktok.com/ZSxYWEKpb/,https://vt.tiktok.com/ZSxYWEKpb/,7576232587355636488,1763979124,2025-11-24T10:12:04.000Z,90 persen sih😁,1,False,False,,0,6608082261803319297,kira18200,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/577c7fdaba336585d76305786a11096e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1633f163&x-expires=1779886800&x-signature=AhL8actCYX8Nnw1Uhp7h1RmaQbw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,{}
https://www.tiktok.com/@liputan6.sctv/video/7576178936808246545,https://vt.tiktok.com/ZSxYWEKpb/,https://vt.tiktok.com/ZSxYWEKpb/,7576238664575304466,1763980537,2025-11-24T10:35:37.000Z,Cikarang lossssss😂,1,False,False,,0,7392108475344864262,lunatic_k64,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0497eb59bb4725fc9a9e3583aa74af2f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7f7bf42c&x-expires=1779886800&x-signature=L80JXhdljos7UOfOXjw2JQXMNcc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,{}
https://www.tiktok.com/@liputan6.sctv/video/7576178936808246545,https://vt.tiktok.com/ZSxYWEKpb/,https://vt.tiktok.com/ZSxYWEKpb/,7576229954414805780,1763978510,2025-11-24T10:01:50.000Z,gaji aja imut imut mau maju 😭,1,False,False,,0,6804894076464841730,zigler111,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2a850f92941306872fc55d4192e395d6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=23d86cca&x-expires=1779886800&x-signature=lwvg4gAvE%2BdQZBc5NkY783MHhRM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,{}
https://www.tiktok.com/@liputan6.sctv/video/7576178936808246545,https://vt.tiktok.com/ZSxYWEKpb/,https://vt.tiktok.com/ZSxYWEKpb/,7576272766355309330,1763988473,2025-11-24T12:47:53.000Z,Sebenarnya apa sih Tujuan Hidup ini ?,1,False,False,,0,6951855911805125633,ddgg____,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/17e1d136ef8bb1790d1a38a06080da87~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=02832426&x-expires=1779886800&x-signature=WxbRhQSkXedy7X3XhjPs%2Bgxouh0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,{}
https://www.tiktok.com/@liputan6.sctv/video/7576178936808246545,https://vt.tiktok.com/ZSxYWEKpb/,https://vt.tiktok.com/ZSxYWEKpb/,7576240604490711815,1763980987,2025-11-24T10:43:07.000Z,Gw di Bogor aja udah ga waras ini😭,1,False,False,,0,7413649687238525957,xean490,https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7096973ccdfef91cd0f8143384ac5076~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2070f170&x-expires=1779886800&x-signature=z4zJ8PESXSOI%2Fo7vLTMbPTNzehw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,{}
https://www.tiktok.com/@liputan6.sctv/video/7576178936808246545,https://vt.tiktok.com/ZSxYWEKpb/,https://vt.tiktok.com/ZSxYWEKpb/,7576291208957739784,1763992771,2025-11-24T13:59:31.000Z,obatnya klo ga pake bpjs mahal bgt 😭💔,1,False,False,,0,7034077655125738501,nanabananacat,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/114bbae64242aece2c0ed5b0295f237c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=963415cb&x-expires=1779886800&x-signature=EzRX8I0DqsKUIfHk2wuVrj0eDvA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,{}
https://www.tiktok.com/@liputan6.sctv/video/7576178936808246545,https://vt.tiktok.com/ZSxYWEKpb/,https://vt.tiktok.com/ZSxYWEKpb/,7576234498329805588,1763979564,2025-11-24T10:19:24.000Z,gue baru 6 bulan di Jabodetabek Langsung kena Eksim anjir karna stress,1,False,False,,0,6536850083902898177,yogahikaru3,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/02d6dd5bcd956c1eb742745dde01dd66~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cf258382&x-expires=1779886800&x-signature=VdBZBXMfQ8lzZ3SrVJs4zhzcPfE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,{}
https://www.tiktok.com/@liputan6.sctv/video/7576178936808246545,https://vt.tiktok.com/ZSxYWEKpb/,https://vt.tiktok.com/ZSxYWEKpb/,7576235260209070869,1763979743,2025-11-24T10:22:23.000Z,semua gara gara pemerintahan nya gak becus,1,False,False,,0,7270371001807488006,live_england_,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6a529dac37f7c11146567357fb718d7f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a65247ce&x-expires=1779886800&x-signature=WbTXRPnqbAu1in4QyI%2Faj0dFzMM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,{}
https://www.tiktok.com/@jeromepolin98/video/7515384470451621138,https://vt.tiktok.com/ZSxYK9xhK/,https://vt.tiktok.com/ZSxYK9xhK/,7515680464101016327,1749880731,2025-06-14T05:58:51.000Z,guru dan nakes gaji nya masih kecil pdhl penting banget 😢,6,False,False,,0,6554900827092303873,nadyaarin4,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1036a7fe860d17c8c21c80bc4e267df9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=505baecb&x-expires=1779886800&x-signature=a07EIwAtT45OB6%2FmgGuakmOBmSI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,{}
https://www.tiktok.com/@jeromepolin98/video/7515384470451621138,https://vt.tiktok.com/ZSxYK9xhK/,https://vt.tiktok.com/ZSxYK9xhK/,7526513543744668434,1752403002,2025-07-13T10:36:42.000Z,"@Yoonie.:""Kalo guru masih mikir ""Besok makan apa?"" gimana mau fokus ngajar ""
-Jerome Polin-",11,False,False,,0,7048250013823435802,iyuyuyuyul,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7327759810047737864~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=be4cf7ce&x-expires=1779886800&x-signature=BNheFg1fvdzKNWr%2B%2FyKN5YUW34A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,{}
https://www.tiktok.com/@jeromepolin98/video/7515384470451621138,https://vt.tiktok.com/ZSxYK9xhK/,https://vt.tiktok.com/ZSxYK9xhK/,7525293634805695240,1752118968,2025-07-10T03:42:48.000Z,"intinya sejahterakan guru dulu, kalo gak gabakalan ini negara maju",26,False,False,,2,6888859431594017793,azizahanyy,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8519e0642b0601034928c9e5448fdaac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=45992e62&x-expires=1779886800&x-signature=OWmQ%2B5AHk6X1%2FYQ7ZAebOBSRNyk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,{}
https://www.tiktok.com/@jeromepolin98/video/7515384470451621138,https://vt.tiktok.com/ZSxYK9xhK/,https://vt.tiktok.com/ZSxYK9xhK/,7526402293308408577,1752377114,2025-07-13T03:25:14.000Z,bagaimana ingin mencetak generasi emas sedangkan nahkoda yang pencetaknya selalu terabaikan. memang miris!.,9,False,False,,0,7036010007846159362,_manusia_aneh1,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dd01e4178ae40b352f7aff297b8366ba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8653e0ce&x-expires=1779886800&x-signature=UTiR8U%2Fi2IcjUJr8UnnLk4RKGPI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,{}
https://www.tiktok.com/@jeromepolin98/video/7515384470451621138,https://vt.tiktok.com/ZSxYK9xhK/,https://vt.tiktok.com/ZSxYK9xhK/,7515420841195471624,1749820277,2025-06-13T13:11:17.000Z,gaji guru dinaikan bukan gaji pemerintah,8,False,False,,0,7281959328814416914,bgejir236,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/015c01e647fccf1e85e86a6354209114~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=37b33131&x-expires=1779886800&x-signature=LSyyFE6M1cpCOe5m%2FUDbNuYY9eY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,{}
https://www.tiktok.com/@jeromepolin98/video/7515384470451621138,https://vt.tiktok.com/ZSxYK9xhK/,https://vt.tiktok.com/ZSxYK9xhK/,7526133522061656850,1752314521,2025-07-12T10:02:01.000Z,ganti2 mulu kurikulum nya,5,False,False,,0,6799051159950377985,ernawatieri18,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ae9944eaa6b3c67704704275bcd3ac5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6d725cf7&x-expires=1779886800&x-signature=qOuzqNQUtUNc2torUJXd3hUspxI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,{}
https://www.tiktok.com/@jeromepolin98/video/7515384470451621138,https://vt.tiktok.com/ZSxYK9xhK/,https://vt.tiktok.com/ZSxYK9xhK/,7515905433824133896,1749933113,2025-06-14T20:31:53.000Z,"gw setuju kalau
presiden: Owen
wapres: Erika
menteri pendidikan: Jerome polin",10,False,False,,0,7017669586829952001,eman_jy,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ef421a2524e4345c5581da66482c761b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=34330cdf&x-expires=1779886800&x-signature=2ghAeqYm5wgLDRzaj9DaIQnnvmA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,{}
https://www.tiktok.com/@jeromepolin98/video/7515384470451621138,https://vt.tiktok.com/ZSxYK9xhK/,https://vt.tiktok.com/ZSxYK9xhK/,7515458309329191681,1749829006,2025-06-13T15:36:46.000Z,"Tanpa pendidikan yang baik,
Tidak ada Bangsa yang maju.",24,False,False,,1,6969519923023332354,ckyyy_0,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d60d0bccdf9456e1b3d75682673fa844~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1e8c71a4&x-expires=1779886800&x-signature=EKxDGlGBMO%2FIEt9PJiNHLUfy%2BW0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,{}
https://www.tiktok.com/@jeromepolin98/video/7515384470451621138,https://vt.tiktok.com/ZSxYK9xhK/,https://vt.tiktok.com/ZSxYK9xhK/,7515557475242738450,1749852118,2025-06-13T22:01:58.000Z,"tidak ada orang yg merendahkan seorang guru, tapi orang malas jadi guru karena gaji ga sesuai",8,False,False,,0,7315015998485496839,dedisaragih12,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f13c8456ba24509377c06f1b2cf5a6bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5d76e7ed&x-expires=1779886800&x-signature=lN6Gf4AjDRfNakOd22El4MJwTyU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,{}
https://www.tiktok.com/@jeromepolin98/video/7515384470451621138,https://vt.tiktok.com/ZSxYK9xhK/,https://vt.tiktok.com/ZSxYK9xhK/,7528524022008660754,1752871116,2025-07-18T20:38:36.000Z,ordal juga menjadi problem,6,False,False,,0,6960802120229323777,wiskahshsk,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/dd07f0f54b917ebe5938cf1589a68396~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba3a3183&x-expires=1779886800&x-signature=ANQKm3sqjiSGEfSVYMO7RhHO0o8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,{}
https://www.tiktok.com/@jeromepolin98/video/7515384470451621138,https://vt.tiktok.com/ZSxYK9xhK/,https://vt.tiktok.com/ZSxYK9xhK/,7525113176968758024,1752076955,2025-07-09T16:02:35.000Z,"Sarjana pendidikan yg mau jadi guru aja dipersulit, mulai dari banyak sekolah yg ga lagi nerima honorer, wajib ppg, pas ngehonor gaji 300-500rb/bulan (kadang gaji dibayar triwulan) belum kerjaannya seabrek ngalahin asn padahal kt cuma honorer, mau jadi asn harus mantau formasi diP3K yg sistem penilaiannya prioritas bukan skors tertinggi, mau join di CPNS malah gaada formasi. Nah pusing ga?😆🥰🙏",22,False,False,,0,6827791690843194370,widburn,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2bfd5fd9d4864e3bc9d32944f77dbaf0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5d1ca8a8&x-expires=1779886800&x-signature=TpJnAQjJVVlWVlHQSgWVTFc7kjY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,{}
https://www.tiktok.com/@liputan6.sctv/video/7576178936808246545,https://vt.tiktok.com/ZSxYWEKpb/,https://vt.tiktok.com/ZSxYWEKpb/,7576300842275259154,1763995010,2025-11-24T14:36:50.000Z,aku yg wkt kecil mendamba hdp di jkt krna metropolitan 🗿,1,False,False,,0,7282913099769988102,ririnfauzi.23,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/16d38cacf66e807b67b0d039498cf127~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=82dccc55&x-expires=1779886800&x-signature=RBaWx9MEpV6Z7i5tiIsZKSESpTA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,,{}
https://www.tiktok.com/@liputan6.sctv/video/7576178936808246545,https://vt.tiktok.com/ZSxYWEKpb/,https://vt.tiktok.com/ZSxYWEKpb/,7576314408092762901,1763998167,2025-11-24T15:29:27.000Z,"kerja di suruh bisa ini itu semua, gaji ga sesuai, harga bahan pokok makin lama makin mahal, duit belum di nikmatin / buat nabung udah keburu habis duluan, belum lagi temen kerjanya yang bikin kesel gmn ga stress yak",2,False,False,,0,7249205537627685894,miyo5hi,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/44520f8a29a1170b55b8d6b9ad87987a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2e37b1f2&x-expires=1779886800&x-signature=PjzMJ6QOUegIedkoaeFwyRO1Zfc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,,{}
https://www.tiktok.com/@liputan6.sctv/video/7576178936808246545,https://vt.tiktok.com/ZSxYWEKpb/,https://vt.tiktok.com/ZSxYWEKpb/,7576327040778257168,1764001113,2025-11-24T16:18:33.000Z,Bukan ny tunjagan 2m yah,1,False,False,,0,6799185776430482434,oddysay0,https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=67ad8575&x-expires=1779886800&x-signature=f29qDLn4hYIbDWqSSX2mCjbyWGo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,,{}
https://www.tiktok.com/@liputan6.sctv/video/7576178936808246545,https://vt.tiktok.com/ZSxYWEKpb/,https://vt.tiktok.com/ZSxYWEKpb/,7576989584942383873,1764155381,2025-11-26T11:09:41.000Z,Faktor utama keluarga kakk,1,False,False,,0,7425297096541176849,kucingkaget.co.id,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/1b6118de69949665b720a537e19d5aa1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=024750ce&x-expires=1779886800&x-signature=LL5G%2Bz7yU29mXWlDHnYVWmeOyiA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7570915605080474388,1762741333,2025-11-10T02:22:13.000Z,host live gapok 3jt di jogja mending ga si menurut kalian? udh dapet mes sama makan 1x,19,False,False,,20,7467909333926626320,donnutttttss,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/902a2349ee2ad55dab2e7e9f36141a18~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=76b6aedf&x-expires=1779886800&x-signature=9y9BZpm%2B5OqWdU947TWOSGW9KTU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7570951349975614229,1762749488,2025-11-10T04:38:08.000Z,Gaji dibawah umr 🙏,39,False,False,,3,6545650407270563841,saaputriindah,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/33b71d1a6d7d1bd8b4ae9417205fda2b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d5124669&x-expires=1779886800&x-signature=V3HRhj2jlM%2Fy2j4N6ldF8TbyMGY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7573255182692172564,1763285887,2025-11-16T09:38:07.000Z,"Areppp balik, ge kerjo dadi spg waeee 😭😭😭😭",0,False,False,,1,7559128024492147713,ddzy.me,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ff6fd0029bb6970647d89c154b14610e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8ed382dd&x-expires=1779886800&x-signature=Tu7PuroEjemXCKD%2FAUiR1I32KVQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7571674611088409351,1762917884,2025-11-12T03:24:44.000Z,Aku sek gajine ora umr🗿,1,False,False,,1,7506485882758464532,succayy21,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/88d4a9c3826e273559968e0a9778f076~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e97891cc&x-expires=1779886800&x-signature=hx4bNRC0B3vIj%2B7ltrCTM0rZmfQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7571659850431939348,1762914454,2025-11-12T02:27:34.000Z,soloraya mek 2.3+dikit 😌,1,False,False,,1,7145413880252482562,danny_glr,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/489f26938fbee8c4b699e4ce76bc8a0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f7345b15&x-expires=1779886800&x-signature=s%2FG2n%2Bk73tkpEnaPvsInQ0Dfn4g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7570919402985554696,1762742052,2025-11-10T02:34:12.000Z,COBA LIAT KulonProgo😂,2,False,False,,2,7512166026475095058,ms..prass,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b17ffa15d994580bc8a0675decbc0a9c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4ce6a858&x-expires=1779886800&x-signature=EjaUw%2F6E5%2FdqyUJVzdyVv%2BsUUhY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7573452235317822215,1763331776,2025-11-16T22:22:56.000Z,"1,3 1bln bersyukur penting misuh perlu hhe",0,False,False,,1,7510620343045227538,cbby085,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/948466c89ba6892c09e9be78ce1c083a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b5d8db1e&x-expires=1779886800&x-signature=kTpzPrS3c%2BqCmEEd9g4XtaG7hIU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7570868748035916552,1762730455,2025-11-09T23:20:55.000Z,aku gur berharap gaji guru bisa naik 😭 pusing ngecakne duit 350 go sebulan 😭😭,1,False,False,,2,7178099334570296325,sunlovkai,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/dfe70f313460d56890565bfa487d71f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e9182d25&x-expires=1779886800&x-signature=O5Q%2BluMMlGqpSxPPYArJqpqltSg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7571128408634917639,1762790708,2025-11-10T16:05:08.000Z,Ayolah belajar bersyukur lahh🥺🥺🥺,0,False,False,,1,7073462856784905217,kokoijogja,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/58b632cbcff27ca389d0464a38a8bc07~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=444cd1f5&x-expires=1779886800&x-signature=R5fje43Kdr8tmA5bPfNcQ0HJ2m0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7570921058182955783,1762742434,2025-11-10T02:40:34.000Z,kalo Jogja umr nya naik aku pulang kampung tak kerja disana aja tapi ngekos ga sanggup tinggal di kampung ytta 😂,3,False,False,,1,6847081365466399746,tiwi_0809,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/fca51c8d7dd077c49fb4fbfebaaf7816~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9a402f3a&x-expires=1779886800&x-signature=KeKyfN6u3jLIZiyp2sar2bIghiw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7571677473478378257,1762918553,2025-11-12T03:35:53.000Z,"ben taun mundak e 100ewu😂
dikon nrimo ing pandum😭",4,False,False,,1,6858827043981247489,.aininii,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e098ecd7c37cee6cb21161edbff12b13~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2fc2a59e&x-expires=1779886800&x-signature=OQ86K%2Br3NxyjdsB5HmUzwCo98Ds%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7571709191972733704,1762925948,2025-11-12T05:39:08.000Z,"tetapkan umr jogja jadi 7,5 juta, tak tutup tokoku, tak bubarke usahaku. wassalam",6,False,False,,1,7075346761896887298,josbus50,https://p19-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d73082df&x-expires=1779886800&x-signature=9UG1NEdlrjr2ttV2u0Ueo78oQYU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7572161366233580296,1763031214,2025-11-13T10:53:34.000Z,"aku pernah praktekdi RSJ Grhasia, 90% pasien laki2 penyebab NY insecure ekonomi, sedangkan perempuan Krn percintaan 💔🥲",1,True,False,,1,6835628858437764098,hai31082003,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/35df0c278d819332eae56ec860613f77~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c656ecc6&x-expires=1779886800&x-signature=6bafoLYZSA%2FE%2FDiXga4Hl9lk%2FE8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7570979607324689160,1762756070,2025-11-10T06:27:50.000Z,opo gur wong wonogiri gaji 2jt ra ono gebrakan demo2 to iki ke.. opo sangke legone opo sangke pasrah e wong2 ke,8,False,False,,5,7093685576478442497,deva.iswa,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/6c300b3a73c460e17b95d132ea0e0ff8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6bb5b7c7&x-expires=1779886800&x-signature=TT7tY0c8ydxDepapc1lY16ZKnPY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
https://www.tiktok.com/@yokoshei/video/7570726166714191122,https://vt.tiktok.com/ZSx9NLSbj/,https://vt.tiktok.com/ZSx9NLSbj/,7573464045942342418,1763334540,2025-11-16T23:09:00.000Z,"kerja di jogja dengan gaji 1,5 itupun masih kepotong bayar kos 750🥲",1,False,False,,1,7315798399596364806,penyunyaww,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/17d646da354329db73e880690bbfd14a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=99ffdc03&x-expires=1779886800&x-signature=QCdH0ln0yluEZ70FbX%2B5IafhgpM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,,{}
